ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.0000 80.3333 29.0000 80.3333 1.924783e+04 0.77 216.56 202.13 1998-07-01-00 NaN NaN	
2 0 27.6666 277.6664 27.6666 277.9997 2.069510e+04 0.68 226.02 216.18 1998-07-01-00 NaN NaN	
3 0 24.6666 94.9999 24.6666 94.9999 7.487228e+03 0.38 228.67 224.88 1998-07-01-00 NaN NaN	
4 0 24.3333 89.9999 24.6666 89.6666 5.000436e+03 NaN 223.71 210.83 1998-07-01-00 NaN NaN	
5 0 20.0000 99.3332 20.0000 99.3332 1.937738e+04 0.42 229.97 226.22 1998-07-01-00 NaN NaN	
6 0 13.3333 275.9997 13.3333 275.9997 6.681985e+03 NaN 227.29 222.87 1998-07-01-00 NaN NaN	
7 0 8.6667 340.3330 9.0000 340.3330 1.085999e+04 0.34 225.38 214.84 1998-07-01-00 NaN NaN	
8 0 9.0000 70.6666 8.6667 70.6666 1.764656e+04 0.44 226.79 222.20 1998-07-01-00 NaN NaN	
9 0 8.3333 106.3332 8.6667 106.3332 5.434766e+03 NaN 229.90 226.89 1998-07-01-00 NaN NaN	
10 0 7.0000 283.3330 7.0000 283.3330 1.227575e+04 0.37 219.75 210.16 1998-07-01-00 NaN NaN	
11 0 6.3333 286.6664 6.3333 286.6664 1.092585e+04 0.53 224.71 218.86 1998-07-01-00 NaN NaN	
12 0 6.3333 67.9999 6.3333 68.6666 2.321292e+04 0.27 221.93 206.81 1998-07-01-00 NaN NaN	
13 0 5.3333 15.0000 5.3333 15.0000 1.094411e+04 0.41 228.48 223.54 1998-07-01-00 NaN NaN	
14 0 4.6667 98.9999 5.0000 98.9999 1.505822e+04 0.40 223.18 214.84 1998-07-01-00 NaN NaN	
15 0 3.6667 162.6665 4.0000 162.6665 5.482924e+03 NaN 230.74 228.23 1998-07-01-00 NaN NaN	
16 0 -3.0000 159.6665 -3.0000 159.6665 5.487664e+03 0.00 231.07 227.56 1998-07-01-00 NaN NaN	
17 0 -4.6667 163.3332 -4.3333 163.3332 4.244560e+04 0.49 214.78 198.11 1998-07-01-00 NaN NaN	
18 0 -7.6667 169.3332 -7.6667 169.3332 8.169088e+03 0.00 226.00 214.17 1998-07-01-00 NaN NaN	
19 0 -9.3333 154.3332 -9.3333 153.9998 4.339807e+04 0.81 221.97 205.47 1998-07-01-00 NaN NaN	
20 0 -15.0000 111.6665 -15.0000 111.3332 5.312088e+03 NaN 229.90 225.55 1998-07-01-00 NaN NaN	
21 0 -25.0000 163.9998 -25.0000 163.6665 7.467046e+03 NaN 230.24 226.22 1998-07-01-00 NaN NaN	
22 0 -30.0000 129.9999 -30.0000 129.6665 8.340212e+03 NaN 232.34 230.91 1998-07-01-00 NaN NaN	
23 3 28.3333 252.3331 28.0000 252.3331 2.300904e+04 0.57 218.65 208.15 1998-07-01-00 16.47 45.0	
23 3 28.3333 252.3331 28.3333 252.6664 1.571605e+04 0.43 225.50 218.19 1998-07-01-03 NaN NaN	
24 3 12.6667 131.3332 12.6667 131.3332 2.144159e+04 0.59 226.01 217.52 1998-07-01-00 17.27 -45.0	
24 3 12.3333 131.6665 12.3333 131.6665 5.364960e+03 NaN 223.88 216.85 1998-07-01-03 NaN NaN	
25 3 0.6667 292.3330 0.6667 292.3330 1.373676e+04 0.59 223.61 212.83 1998-07-01-00 39.07 -161.6	
25 3 0.3333 291.3330 0.3333 291.3330 1.511115e+04 0.66 224.21 214.84 1998-07-01-03 NaN NaN	
26 3 0.3333 107.9999 0.6667 107.6666 5.495009e+03 NaN 217.52 209.49 1998-07-01-00 44.55 -146.3	
26 3 0.0000 106.6666 0.0000 106.6666 8.242793e+03 0.55 226.00 218.19 1998-07-01-03 NaN NaN	
27 3 0.3333 179.9998 0.3333 179.9998 6.868866e+03 NaN 227.16 223.54 1998-07-01-00 17.47 -45.0	
27 3 0.0000 180.3331 0.0000 180.3331 5.495219e+03 NaN 230.57 226.89 1998-07-01-03 NaN NaN	
28 3 -3.0000 65.3333 -3.0000 64.9999 5.487711e+03 NaN 230.57 228.23 1998-07-01-00 0.00 0.0	
28 3 -3.0000 64.9999 -3.0000 64.9999 3.018573e+04 0.34 227.16 222.20 1998-07-01-03 NaN NaN	
29 3 -5.3333 169.6665 -5.3333 169.6665 8.206993e+03 NaN 224.55 212.83 1998-07-01-00 12.30 180.0	
29 3 -5.3333 169.3332 -5.3333 169.3332 4.924134e+04 0.47 218.34 206.14 1998-07-01-03 NaN NaN	
30 3 -9.6667 161.9998 -9.6667 161.9998 3.385372e+04 0.37 227.75 220.87 1998-07-01-00 61.42 -126.9	
30 3 -11.0000 160.9998 -11.0000 160.9998 2.292432e+04 0.25 228.66 219.53 1998-07-01-03 NaN NaN	
31 3 -10.0000 120.6665 -10.0000 120.6665 1.082479e+04 0.82 210.66 202.13 1998-07-01-00 0.00 0.0	
31 3 -10.0000 120.6665 -10.0000 120.6665 1.758803e+04 0.54 224.01 213.50 1998-07-01-03 NaN NaN	
32 3 -29.6666 296.9997 -29.6666 297.3330 3.225780e+04 0.31 227.76 222.20 1998-07-01-00 21.47 0.0	
32 3 -29.6666 297.9997 -29.6666 297.9997 8.344188e+03 0.00 230.14 224.88 1998-07-01-03 NaN NaN	
33 0 30.0000 105.9999 30.0000 105.9999 7.142505e+03 NaN 224.99 219.53 1998-07-01-03 NaN NaN	
34 0 28.3333 96.6666 28.3333 96.6666 8.468300e+03 0.80 227.94 222.20 1998-07-01-03 NaN NaN	
35 0 23.6666 273.6664 23.6666 273.6664 7.555939e+03 0.35 229.46 223.54 1998-07-01-03 NaN NaN	
36 0 23.6666 102.3332 23.6666 101.9999 1.131468e+04 0.26 230.09 226.22 1998-07-01-03 NaN NaN	
37 0 23.3333 70.3333 23.3333 70.6666 6.307275e+03 NaN 222.87 216.18 1998-07-01-03 NaN NaN	
38 0 16.6666 99.6666 16.6666 99.3332 2.236611e+04 0.68 228.90 224.21 1998-07-01-03 NaN NaN	
39 0 13.6667 113.6665 13.6667 113.6665 2.404192e+04 0.35 223.02 210.83 1998-07-01-03 NaN NaN	
40 0 14.0000 60.3333 14.0000 60.3333 5.328098e+03 NaN 231.41 230.91 1998-07-01-03 NaN NaN	
41 0 14.0000 67.6666 14.0000 67.6666 9.062547e+04 0.23 223.60 208.82 1998-07-01-03 NaN NaN	
42 0 13.0000 309.6664 13.0000 309.6664 9.368242e+03 0.12 227.75 222.87 1998-07-01-03 NaN NaN	
43 0 13.3333 178.9998 13.3333 179.3331 9.357455e+03 NaN 225.93 214.84 1998-07-01-03 NaN NaN	
44 0 12.6667 58.3333 12.6667 58.3333 5.357950e+03 NaN 230.74 228.90 1998-07-01-03 NaN NaN	
45 0 11.6667 130.3332 11.6667 129.9999 8.074118e+03 0.89 230.24 224.21 1998-07-01-03 NaN NaN	
46 0 11.6667 174.9998 11.6667 174.6665 1.076812e+04 0.48 229.23 224.88 1998-07-01-03 NaN NaN	
47 0 10.6667 113.3332 10.6667 113.3332 6.751770e+03 NaN 220.87 212.17 1998-07-01-03 NaN NaN	
