ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 30.0000 253.6664 30.0000 253.6664 5.956726e+03 0.00 227.02 218.19 1991-08-01-00 NaN NaN	
2 0 29.6666 278.9997 29.6666 278.9997 1.192928e+04 0.60 227.16 222.87 1991-08-01-00 NaN NaN	
3 0 29.6666 281.3330 29.6666 281.3330 1.552617e+04 0.70 222.87 212.17 1991-08-01-00 NaN NaN	
4 0 28.6666 72.9999 28.6666 72.9999 6.027040e+03 NaN 229.30 226.22 1991-08-01-00 NaN NaN	
5 0 28.3333 157.6665 28.3333 157.6665 7.262884e+03 0.58 230.79 228.90 1991-08-01-00 NaN NaN	
6 0 28.3333 277.6664 28.3333 277.6664 8.464527e+03 0.58 227.56 221.54 1991-08-01-00 NaN NaN	
7 0 27.6666 80.3333 27.6666 80.3333 7.296633e+03 0.23 223.32 217.52 1991-08-01-00 NaN NaN	
8 0 26.6666 160.9998 26.6666 160.6665 7.355268e+03 NaN 224.44 215.51 1991-08-01-00 NaN NaN	
9 0 18.6666 256.6664 18.6666 256.6664 1.691967e+04 0.73 215.72 205.47 1991-08-01-00 NaN NaN	
10 0 14.6667 71.9999 14.6667 71.9999 1.063418e+04 0.35 226.47 214.84 1991-08-01-00 NaN NaN	
11 0 11.3333 126.6665 11.3333 126.6665 9.425920e+03 0.80 225.74 210.16 1991-08-01-00 NaN NaN	
12 0 10.3333 175.9998 10.6667 175.9998 5.403201e+03 NaN 224.05 214.17 1991-08-01-00 NaN NaN	
13 0 9.3333 3.3333 9.3333 3.3333 6.775478e+03 0.00 224.75 218.19 1991-08-01-00 NaN NaN	
14 0 8.0000 73.3333 8.3333 73.6666 1.088003e+04 0.57 231.99 230.91 1991-08-01-00 NaN NaN	
15 0 7.6667 64.3333 7.6667 63.9999 5.443941e+03 NaN 227.89 222.87 1991-08-01-00 NaN NaN	
16 0 7.6667 248.6664 7.6667 248.3331 5.443941e+03 NaN 228.40 225.55 1991-08-01-00 NaN NaN	
17 0 6.0000 144.6665 6.0000 144.9998 6.832189e+03 NaN 222.07 217.52 1991-08-01-00 NaN NaN	
18 0 5.0000 303.3330 5.0000 302.9997 9.578593e+03 0.45 220.10 211.50 1991-08-01-00 NaN NaN	
19 0 0.3333 161.3332 0.3333 161.3332 1.511140e+04 0.56 220.68 207.48 1991-08-01-00 NaN NaN	
20 0 -0.3333 292.9997 0.0000 292.9997 1.648531e+04 0.85 218.75 210.16 1991-08-01-00 NaN NaN	
21 0 -2.0000 72.6666 -2.0000 72.6666 3.295297e+04 0.21 226.56 216.85 1991-08-01-00 NaN NaN	
22 0 -2.0000 135.9999 -2.0000 135.9999 5.492150e+03 NaN 226.89 223.54 1991-08-01-00 NaN NaN	
23 0 -3.0000 136.3332 -3.3333 136.3332 5.487223e+03 NaN 230.07 223.54 1991-08-01-00 NaN NaN	
24 0 -3.6667 288.6664 -3.6667 288.6664 5.483947e+03 0.00 222.04 217.52 1991-08-01-00 NaN NaN	
25 0 -4.3333 80.9999 -4.3333 80.9999 6.849370e+03 0.00 220.33 209.49 1991-08-01-00 NaN NaN	
26 0 -4.6667 183.3331 -4.6667 183.3331 8.216118e+03 0.55 226.89 216.85 1991-08-01-00 NaN NaN	
27 0 -5.6667 284.3330 -5.6667 284.3330 2.187381e+04 0.50 220.57 209.49 1991-08-01-00 NaN NaN	
28 0 -6.0000 75.6666 -6.0000 75.6666 1.639275e+04 0.54 222.15 208.82 1991-08-01-00 NaN NaN	
