ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 175.3331 29.6666 175.3331 1.074346e+04 1.00 226.37 220.87 2007-10-01-00 NaN NaN	
2 0 29.0000 292.6664 29.3333 292.6664 7.209289e+03 0.00 230.01 224.21 2007-10-01-00 NaN NaN	
3 0 25.6666 248.3331 25.6666 248.3331 1.610387e+04 0.81 223.49 212.17 2007-10-01-00 NaN NaN	
4 0 22.6666 290.9997 22.6666 290.9997 7.606118e+03 0.55 223.10 216.85 2007-10-01-00 NaN NaN	
5 0 21.6666 172.9998 21.6666 172.9998 6.380721e+03 0.00 229.83 224.88 2007-10-01-00 NaN NaN	
6 0 17.0000 275.9997 17.0000 276.3330 3.549694e+04 0.51 222.95 208.15 2007-10-01-00 NaN NaN	
7 0 15.6667 272.6664 15.6667 272.6664 1.454395e+04 NaN 227.86 220.20 2007-10-01-00 NaN NaN	
8 0 13.6667 309.6664 13.6667 309.6664 5.337743e+03 NaN 228.90 225.55 2007-10-01-00 NaN NaN	
9 0 10.3333 248.9997 10.3333 248.9997 2.027515e+04 0.72 230.64 227.56 2007-10-01-00 NaN NaN	
10 0 9.3333 254.3331 9.3333 254.6664 6.775432e+03 NaN 231.44 229.57 2007-10-01-00 NaN NaN	
11 0 8.6667 273.3330 8.6667 273.3330 6.792982e+03 NaN 226.49 221.54 2007-10-01-00 NaN NaN	
12 0 7.3333 219.6664 7.3333 219.6664 6.814860e+03 0.00 226.09 220.87 2007-10-01-00 NaN NaN	
13 0 6.6667 331.3330 6.3333 331.3330 1.091784e+04 0.46 226.39 218.86 2007-10-01-00 NaN NaN	
14 0 6.6667 277.3330 6.6667 277.3330 9.550652e+03 0.76 228.71 222.87 2007-10-01-00 NaN NaN	
15 0 1.0000 335.6663 1.0000 335.9997 6.867681e+03 0.00 228.50 225.55 2007-10-01-00 NaN NaN	
16 0 -4.0000 298.6664 -4.0000 298.6664 1.918394e+04 0.41 225.03 212.17 2007-10-01-00 NaN NaN	
17 0 -7.0000 24.3333 -7.0000 24.3333 9.544900e+03 0.96 228.52 224.21 2007-10-01-00 NaN NaN	
18 0 -7.6667 70.9999 -7.6667 70.9999 2.042666e+04 0.45 226.85 216.18 2007-10-01-00 NaN NaN	
19 0 -19.6666 295.3330 -19.6666 295.6664 9.050144e+03 0.55 228.90 224.21 2007-10-01-00 NaN NaN	
20 3 29.6666 250.9997 29.6666 250.9997 1.911507e+04 0.56 221.95 204.80 2007-10-01-00 16.36 45.0	
20 3 30.0000 251.3331 30.0000 251.3331 1.070779e+04 NaN 222.80 217.52 2007-10-01-03 NaN NaN	
21 3 28.6666 177.6665 28.6666 177.6665 9.627749e+03 0.53 225.47 216.18 2007-10-01-00 38.60 108.4	
