ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.6666 355.6663 28.6666 355.6663 1.204637e+04 0.52 229.03 224.88 2007-12-01-00 NaN NaN	
2 0 27.3333 26.0000 27.3333 26.0000 1.465924e+04 0.16 229.57 226.89 2007-12-01-00 NaN NaN	
3 0 16.6666 79.6666 16.6666 79.6666 1.315633e+04 NaN 229.63 225.55 2007-12-01-00 NaN NaN	
4 0 12.0000 331.3330 12.3333 331.3330 6.718856e+03 NaN 229.57 224.88 2007-12-01-00 NaN NaN	
5 0 8.3333 158.6665 8.3333 158.6665 6.798797e+03 0.00 225.69 220.87 2007-12-01-00 NaN NaN	
6 0 7.0000 327.9997 7.0000 327.9997 6.815857e+03 0.00 223.01 210.83 2007-12-01-00 NaN NaN	
7 0 5.3333 160.3332 5.3333 160.3332 8.206365e+03 0.55 229.46 225.55 2007-12-01-00 NaN NaN	
8 0 4.6667 84.9999 4.6667 84.9999 6.846234e+03 0.00 224.08 214.17 2007-12-01-00 NaN NaN	
9 0 4.0000 342.9996 4.0000 343.3330 5.480694e+03 NaN 230.91 227.56 2007-12-01-00 NaN NaN	
10 0 -3.0000 306.9997 -3.0000 306.9997 1.509299e+04 0.65 229.08 223.54 2007-12-01-00 NaN NaN	
11 0 -5.0000 147.3332 -5.0000 147.3332 1.094785e+04 0.82 229.73 227.56 2007-12-01-00 NaN NaN	
12 0 -7.6667 119.9999 -7.6667 119.9999 6.805471e+03 0.00 216.05 197.44 2007-12-01-00 NaN NaN	
13 0 -10.6667 194.9998 -10.6667 194.9998 6.751770e+03 NaN 229.70 227.56 2007-12-01-00 NaN NaN	
14 0 -13.0000 47.0000 -13.0000 47.0000 6.689358e+03 0.00 226.35 212.17 2007-12-01-00 NaN NaN	
15 0 -13.3333 310.3330 -13.3333 310.3330 6.685671e+03 NaN 227.43 224.21 2007-12-01-00 NaN NaN	
16 0 -14.6667 310.9997 -14.6667 310.9997 5.320183e+03 NaN 231.41 230.24 2007-12-01-00 NaN NaN	
17 0 -15.0000 185.3331 -15.0000 185.3331 6.630723e+03 0.00 230.10 228.23 2007-12-01-00 NaN NaN	
18 0 -16.3333 311.3330 -16.3333 311.3330 1.318802e+04 0.52 225.62 219.53 2007-12-01-00 NaN NaN	
19 0 -17.6666 18.0000 -17.6666 18.0000 7.849219e+03 NaN 221.98 216.18 2007-12-01-00 NaN NaN	
20 0 -27.3333 240.3331 -27.3333 240.3331 9.777913e+03 0.65 229.82 224.21 2007-12-01-00 NaN NaN	
21 3 16.0000 70.3333 16.0000 70.3333 1.453291e+04 0.31 228.78 221.54 2007-12-01-00 72.26 170.5	
21 3 16.3333 68.6666 16.3333 68.3333 6.596236e+03 NaN 228.50 224.21 2007-12-01-03 NaN NaN	
22 3 14.3333 246.9997 14.3333 246.9997 5.322184e+03 NaN 228.06 217.52 2007-12-01-00 50.84 104.0	
22 3 15.6667 246.9997 15.6667 246.6664 6.615951e+03 NaN 230.37 226.89 2007-12-01-03 NaN NaN	
23 3 13.0000 332.3330 13.3333 332.3330 9.366150e+03 NaN 228.13 222.20 2007-12-01-00 62.93 78.7	
23 3 15.0000 332.3330 15.0000 332.6663 1.857981e+04 0.37 226.08 218.19 2007-12-01-03 NaN NaN	
24 3 12.6667 346.6663 12.6667 346.6663 1.071763e+04 0.51 231.66 227.56 2007-12-01-00 71.64 -59.0	
24 3 11.0000 347.3330 11.0000 347.6663 5.394233e+03 NaN 231.07 230.24 2007-12-01-03 NaN NaN	
25 3 6.6667 159.3332 6.6667 159.3332 3.137799e+04 0.86 227.68 218.86 2007-12-01-00 55.16 116.6	
25 3 8.0000 158.6665 8.0000 158.6665 2.041387e+04 0.65 227.43 222.20 2007-12-01-03 NaN NaN	
26 3 2.6667 159.6665 3.0000 159.6665 5.900233e+04 0.70 215.75 197.44 2007-12-01-00 39.03 -161.6	
26 3 3.0000 158.6665 2.6667 158.6665 5.762239e+04 0.72 221.54 200.79 2007-12-01-03 NaN NaN	
27 3 -4.0000 144.9998 -3.6667 144.9998 6.853388e+03 0.00 221.80 212.83 2007-12-01-00 12.35 90.0	
27 3 -3.3333 144.6665 -3.3333 144.9998 3.291588e+04 0.21 221.90 204.80 2007-12-01-03 NaN NaN	
28 3 -6.6667 154.6665 -6.6667 154.6665 1.773759e+04 0.77 223.08 209.49 2007-12-01-00 27.59 -116.6	
28 3 -7.3333 154.3332 -7.3333 154.3332 4.495703e+04 0.48 222.91 207.48 2007-12-01-03 NaN NaN	
29 3 -13.0000 60.9999 -13.0000 60.9999 5.489562e+04 0.66 220.90 211.50 2007-12-01-00 0.00 0.0	
29 3 -13.0000 60.9999 -13.0000 60.9999 5.354354e+03 0.00 230.40 228.23 2007-12-01-03 NaN NaN	
30 3 -16.6666 316.6664 -16.6666 316.3330 5.131274e+04 0.42 226.51 219.53 2007-12-01-00 0.00 0.0	
30 3 -17.0000 316.3330 -16.6666 316.3330 7.889633e+03 NaN 231.46 228.90 2007-12-01-03 NaN NaN	
31 0 28.0000 254.6664 28.0000 254.6664 7.026112e+04 0.44 225.69 215.51 2007-12-01-03 NaN NaN	
32 0 29.6666 259.9997 29.6666 259.6664 1.195269e+04 0.73 226.02 216.18 2007-12-01-03 NaN NaN	
33 0 30.0000 357.9996 30.0000 358.3329 7.138529e+03 NaN 230.01 224.88 2007-12-01-03 NaN NaN	
34 0 21.6666 139.3332 21.6666 139.3332 6.386623e+03 0.00 229.70 228.23 2007-12-01-03 NaN NaN	
35 0 18.3333 356.9996 18.0000 356.6663 2.740018e+04 0.31 230.68 226.22 2007-12-01-03 NaN NaN	
36 0 12.6667 249.3331 12.6667 249.3331 8.036834e+03 NaN 222.43 209.49 2007-12-01-03 NaN NaN	
37 0 12.0000 314.9997 11.6667 315.3330 2.284902e+04 0.45 229.88 224.88 2007-12-01-03 NaN NaN	
38 0 11.6667 224.6664 11.6667 224.3331 9.413036e+03 NaN 230.62 228.90 2007-12-01-03 NaN NaN	
39 0 8.6667 157.3332 8.6667 157.3332 6.789346e+03 NaN 224.48 221.54 2007-12-01-03 NaN NaN	
40 0 8.0000 350.9996 8.0000 350.9996 2.176346e+04 0.33 224.76 214.84 2007-12-01-03 NaN NaN	
41 0 4.0000 299.6664 4.0000 299.6664 6.852808e+03 NaN 223.28 218.19 2007-12-01-03 NaN NaN	
42 0 -1.6667 26.0000 -1.6667 26.0000 4.806205e+04 0.75 223.79 205.47 2007-12-01-03 NaN NaN	
43 0 -2.6667 176.6665 -2.6667 176.6665 5.489245e+03 0.00 231.07 230.24 2007-12-01-03 NaN NaN	
44 0 -3.3333 123.9999 -3.3333 124.3332 6.856943e+03 NaN 225.15 217.52 2007-12-01-03 NaN NaN	
45 0 -6.0000 15.6667 -6.0000 15.6667 5.465951e+03 NaN 227.22 218.19 2007-12-01-03 NaN NaN	
